filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
25(2)_m4a_009_begin_11.76_end_13.05.wav,0.486491889,0.019354952,3752.328234,2821.161888,6869.668579,0.289864676,-311.2089233,116.3214111,-4.599904537,63.29698563,-69.19316101,43.60242844,-61.54577637,52.46689224,-35.67972946,5.09876585,-5.048168659,-29.48355103,10.6585989,-26.76099205,-6.538197041,-24.84063911,17.50767708,-25.83854485,2.687960386,-3.787122965,2
25(2)_m4a_010_begin_13.05_end_14.4.wav,0.436133772,0.017196216,3940.725966,2753.49785,6903.033965,0.324094611,-318.821991,104.9723511,-12.51267624,69.4528656,-63.4352417,44.70200348,-49.65732574,51.45053482,-37.74902344,16.89552689,-0.282924384,-26.45116997,3.858610868,-23.59288788,-2.157765865,-31.97204208,12.76058865,-22.27409935,7.848024845,-4.655453205,2
25(2)_m4a_011_begin_14.4_end_15.615.wav,0.472637445,0.019938581,3892.236197,2729.701142,6912.56449,0.32428324,-295.4586182,105.9351044,-21.49819183,64.71157074,-66.22780609,56.56440735,-46.22815323,46.71299362,-38.90526581,19.86027718,-4.615501404,-34.25405502,5.409212112,-22.62738991,-8.734977722,-32.09488678,18.18333435,-23.40926743,3.752577305,-5.161548615,2
25(2)_m4a_012_1_begin_17.085_end_18.555.wav,0.349270195,0.023202915,4286.610545,2764.021948,7083.750916,0.41860199,-286.7596436,103.3222961,-51.93759918,60.32357025,-44.11882401,53.42491531,-48.04530716,52.17668533,-36.80076599,10.03700352,-13.82218552,-7.939824104,-7.011631966,-36.50423813,9.694763184,-36.78063965,16.23905754,-25.88826752,13.84394073,-10.37006187,2
25(2)_m4a_012_begin_15.615_end_17.085.wav,0.349270195,0.023202915,4286.610545,2764.021948,7083.750916,0.41860199,-286.7596436,103.3222961,-51.93759918,60.32357025,-44.11882401,53.42491531,-48.04530716,52.17668533,-36.80076599,10.03700352,-13.82218552,-7.939824104,-7.011631966,-36.50423813,9.694763184,-36.78063965,16.23905754,-25.88826752,13.84394073,-10.37006187,2
25(2)_m4a_013_begin_18.555_end_19.95.wav,0.310448527,0.015166997,4460.106041,2777.043693,7075.951748,0.472992444,-337.9220276,106.3080444,-36.38789368,64.29631042,-43.91211319,40.98397446,-53.32258606,55.20534897,-42.5986557,13.29033089,-6.888885021,-9.724356651,1.474953651,-36.57713699,12.69963741,-32.81565475,21.27314377,-20.97027779,10.63856697,-6.691594124,2
25(2)_m4a_014_begin_19.95_end_21.375.wav,0.391099542,0.015782934,4139.601131,2894.20235,7043.093971,0.397972845,-348.4578247,116.7271194,-7.408391953,71.94451141,-59.11223984,18.71040916,-45.15904617,68.31145477,-52.81790161,2.655847311,-10.02458668,-3.518442631,14.10310078,-46.03135681,9.952069283,-21.43307114,23.22421646,-21.56857109,0.513610125,-7.50590992,2
26_m4a_000_1_begin_12.42_end_23.805.wav,0.565489233,0.002913438,1434.351184,1791.924946,3423.061523,0.066072591,-506.9010925,162.007782,-27.03372002,69.44603729,-33.64159775,39.31206894,-11.33494854,26.01044464,-8.731949806,5.651499748,5.686899185,-3.388073444,11.08687496,-10.84530735,9.954549789,-13.63222694,3.326895952,-5.028089046,1.895186663,-2.552672148,2
26_m4a_000_2_begin_23.805_end_36.165.wav,0.62950778,0.002659752,1364.85956,1717.550812,3252.197266,0.064313616,-513.7514648,164.850769,-32.05504227,69.78451538,-30.28817177,36.29550171,-8.525927544,27.7202549,-9.177872658,5.545384884,3.667891741,-4.086425304,11.1608696,-10.89624596,10.68586254,-12.46197701,5.704347134,-2.706088066,3.170343637,-1.4317801,2
26_m4a_000_3_begin_36.165_end_48.345.wav,0.579234242,0.002694444,1401.437313,1748.167337,3316.967773,0.065344432,-511.2754517,160.7820435,-26.61329269,64.74088287,-32.48665619,36.18215561,-6.448097706,24.74913025,-7.961956024,5.778429508,5.293641567,-5.322911739,9.976439476,-11.13097382,10.30829239,-11.74044704,2.671537399,-1.439914227,1.817987561,-1.22605288,2
26_m4a_000_4_begin_48.345_end_52.71.wav,0.630710363,0.00294404,1581.814446,1823.880032,3628.533614,0.076308936,-490.770752,157.6293182,-36.44461823,76.0504303,-36.21126175,38.8198204,-9.194889069,26.60652542,-10.92850113,6.378867149,3.665811062,-6.354377747,10.65106297,-11.52945423,12.10221958,-12.21551228,4.822923183,-3.325197458,3.04308486,-1.629495621,2
26_m4a_000_begin_0_end_12.42.wav,0.644173145,0.00254325,1390.3067,1766.75099,3352.450562,0.067863464,-514.6235352,167.3252106,-30.99543953,70.91784668,-34.46994781,39.01079178,-15.9795351,27.91867447,-9.100034714,5.656284332,3.419525623,-6.604884624,11.88098335,-10.23054504,12.77423477,-12.55661583,4.696020126,-5.171751976,1.948729396,-1.85956347,2
27_m4a_000_1_begin_0.105_end_0.195.wav,0.520148814,0.007220124,1120.689413,1657.444686,2802.008057,0.014770508,-448.0381775,157.9335022,-13.26580238,52.27464294,-21.80701447,21.08980179,10.66354752,4.511790752,-0.484588265,8.735834122,6.284146309,1.241642714,5.356546402,1.299802184,3.516389608,-8.300366402,6.051264286,1.8685534,2.859843254,6.62526083,2
27_m4a_000_2_begin_0.195_end_0.42000000000000004.wav,0.622089684,0.013954331,1242.231515,1603.173301,3015.725098,0.037011719,-377.1947632,162.8917542,-31.01904678,79.88635254,-24.68481827,17.18611145,0.014601278,10.28193665,4.635975838,-12.61044598,12.4396677,1.242987871,5.447091103,3.358982563,5.616792202,-2.833888531,-0.812366486,-1.413056493,-0.573416889,1.546405792,2
27_m4a_000_begin_0_end_0.105.wav,0.477150023,0.011038563,1083.691243,1632.512762,2579.677734,0.017773438,-412.2001038,155.6866455,-16.93427086,55.47630692,-13.1472187,18.74919128,3.815035343,6.925631046,2.007961035,4.635826111,4.664041519,2.281387806,15.15437508,8.257882118,6.137909889,-7.249687195,-0.295408189,0.889816463,2.113346815,1.696592689,2
27_m4a_001_begin_0.42000000000000004_end_0.51.wav,0.609018922,0.023112375,850.1614809,1651.577013,1776.489258,0.006958008,-393.7207642,144.2111053,3.724080563,52.87514496,0.905845523,29.88911819,0.068281174,27.86771393,6.295454025,13.20991516,5.652778149,-1.48339951,9.463402748,6.881556034,11.97067833,-6.223701477,8.27579689,3.121040344,2.359918594,-3.902037144,2
27_m4a_002_begin_0.51_end_0.72.wav,0.645103335,0.008312657,2376.305009,1892.123,4801.904297,0.152783203,-339.1862183,140.0026093,-80.66166687,100.0679626,-52.41793823,43.67468262,-22.6516819,38.46842957,-5.550932884,-4.253058434,8.658058167,-13.16875267,6.412797451,-3.850886106,6.280190468,-10.57446003,11.61984253,-7.39952755,4.977088451,-10.02718544,2
27_m4a_003_begin_0.72_end_0.825.wav,0.621762335,0.009061588,1437.226093,1488.097623,2934.975586,0.064648438,-357.6731873,181.4108582,-66.50246429,58.124897,-39.53746033,23.08796692,-7.259886265,16.22817802,-5.354802132,-10.01317024,-1.927571535,1.707847953,9.267446518,-4.086372375,0.910472572,-4.70459795,11.55591106,-7.855606079,7.813691139,-1.114847898,2
27_m4a_004_begin_0.825_end_1.89.wav,0.635286808,0.006238841,1503.949475,1700.246941,3381.883173,0.070142663,-405.1286621,159.7505035,-43.13676834,68.53152466,-33.3032341,29.11459732,-8.982468605,19.04684067,-2.93998456,2.040546417,3.551454306,-4.264394283,8.122192383,-3.248197079,8.139177322,-11.92434788,5.797942638,-5.988404751,1.90338254,-2.036717892,2
27_m4a_005_begin_1.89_end_2.8649999999999998.wav,0.591017723,0.089206696,404.429263,831.2217511,468.8598633,0.014648438,-331.2600098,192.7514496,29.39806557,60.84132767,15.15609264,14.85411835,6.339043617,7.092661381,9.395033836,-2.918681383,-0.318655252,-3.262851477,1.06150806,3.223530769,-0.162887305,-5.497744083,-2.006720066,-1.004392028,-4.014375687,-4.742017269,2
27_m4a_006_begin_2.8649999999999998_end_2.94.wav,0.475761086,0.011510208,1179.699911,1700.534824,2301.361084,0.026245117,-364.0328979,164.7424927,-9.230018616,32.82308197,-6.508284569,3.726881742,-2.012053013,-0.181513965,-7.547715187,1.771077633,-9.273685455,-6.215084076,-3.257674217,-7.292969704,3.851108074,0.617656708,5.983201981,-0.325509161,2.433187008,2.605515718,2
28_m4a_000_begin_0_end_0.585.wav,0.636743963,0.008278366,1265.932881,1552.594226,2726.020696,0.044583834,-414.9041748,162.7291107,-48.79139709,43.00620651,-22.6906395,32.76877213,8.625591278,26.2609787,-4.976387978,9.732760429,0.649926424,4.279051781,19.9687233,-0.439174503,6.642746925,-11.81481457,18.75549316,5.796946049,6.593993664,-2.598362446,2
28_m4a_001_begin_0.585_end_1.1549999999999998.wav,0.647994936,0.020566095,883.8529845,1405.569103,1847.548828,0.018652344,-402.9516907,153.8670654,-23.58093262,34.17963028,-6.480704784,26.9216938,23.53318405,27.72691727,2.732508659,11.39631557,5.076804161,9.860715866,19.08441925,4.761836052,5.819063187,-9.557933807,17.31084633,9.230787277,4.736706734,-1.295574546,2
28_m4a_002_begin_1.1549999999999998_end_1.4999999999999998.wav,0.660978854,0.018176349,1358.652492,1785.69288,3125.90332,0.031152344,-360.0057983,143.6788788,-45.51031494,46.26089859,-24.01870346,37.50920868,8.742155075,35.3627243,-1.530068517,20.79450226,4.852584839,8.382456779,16.00053024,-2.278468609,12.04098606,-12.06906319,24.16125107,3.247554541,7.615309715,-5.271949291,2
28_m4a_003_begin_1.4999999999999998_end_1.7849999999999997.wav,0.627412915,0.007780179,1412.870575,1720.769276,3046.120042,0.047701322,-403.6723938,154.9163666,-43.63641739,37.62949371,-25.36719894,29.52563667,10.26302052,29.06859016,-13.03581238,12.2860651,2.871496916,7.481466293,15.50508213,-6.744306564,8.369374275,-6.684472084,20.22538376,2.08780241,7.074008465,-1.1728791,2
28_m4a_004_begin_1.7849999999999997_end_2.1599999999999997.wav,0.596755445,0.006736514,1330.428361,1612.49889,2848.716108,0.047909007,-419.3170776,163.365509,-47.62856674,41.4995079,-25.84943962,32.11706161,9.23941803,27.2712059,-8.35837841,7.755050659,2.079245567,5.049986362,15.25400543,-5.946825027,5.952251434,-10.65607929,17.08770561,2.838077068,5.072288513,-2.938015699,2
28_m4a_005_begin_2.1599999999999997_end_2.5799999999999996.wav,0.559130311,0.008212239,1387.159333,1630.110295,2980.08198,0.043508429,-405.2757568,161.3727875,-53.63826752,44.17785263,-30.73806953,36.49970245,6.841230869,34.63948441,-8.935256958,9.181446075,1.442917228,4.89503479,18.03252602,-4.306208134,7.719549656,-13.95972919,20.37241173,2.359897137,6.89945364,-2.805207729,2
28_m4a_006_begin_2.5799999999999996_end_2.6249999999999996.wav,0.635063946,0.008523708,963.7001099,1557.708995,1798.022461,0.0078125,-445.1282349,159.0909729,-19.23850632,23.21219635,-11.90215492,25.48727608,28.44423294,20.79132462,1.869682312,7.236749649,0.766828835,8.581222534,14.91464043,0.432498872,4.200508595,5.287239552,17.55461121,11.98407936,2.722453594,0.966491938,2
28_m4a_007_begin_2.6249999999999996_end_2.9849999999999994.wav,0.553719997,0.006998529,2457.566214,1883.294802,4405.558777,0.174713135,-360.9775085,133.0992126,-84.40699768,73.94517517,-62.0970459,45.20928192,1.060014844,37.42604446,-28.70803642,5.320320129,8.709230423,-10.33803368,28.82422829,-13.32765388,13.08547211,-9.088562012,6.26551199,2.92690897,1.113097787,1.554623365,2
28_m4a_008_begin_2.9849999999999994_end_3.3599999999999994.wav,0.50456053,0.006819304,1935.985968,1706.349649,3523.212029,0.115205653,-371.3237,154.7649078,-81.55657959,72.17417908,-37.16368866,35.88178253,-6.820750237,26.92322922,-16.84050941,-3.980104685,20.73458672,-9.683227539,17.31291008,-12.75127029,0.705487132,-5.145722389,-1.454838514,6.614561558,6.704584122,-8.740905762,2
28_m4a_009_begin_3.3599999999999994_end_4.27.wav,0.500989199,0.006024074,1965.002986,1784.630219,3740.855713,0.119421387,-386.5036316,153.5271606,-76.42487335,66.24201202,-53.46866608,39.26483154,0.243058354,34.99224091,-24.18419456,7.790438652,11.63021851,-2.663269281,26.62809372,-15.32032776,12.67981529,-12.6736927,9.215553284,2.191276073,3.898210526,2.221754551,2
28_m4a_010_begin_4.27_end_4.675.wav,0.696081102,0.012408103,1129.178819,1556.884212,2396.166992,0.038113064,-403.1888123,159.1340942,-35.84260559,34.39299011,-21.86483192,33.14412689,15.99462223,27.78309441,-2.00262928,10.40740585,3.833882332,8.152627945,16.25723457,1.329656124,8.570560455,-9.609511375,20.53513336,5.378763199,5.703120232,-1.098683476,2
28_m4a_011_begin_4.675_end_6.055.wav,0.577749312,0.005427031,1606.871457,1607.681708,3039.232178,0.091870117,-420.0469666,160.8648834,-59.85728455,62.66592789,-31.56955338,31.40133286,-1.390431881,28.32351494,-14.9234457,1.52619338,16.49222565,-4.358996868,21.5699234,-6.778613567,8.518555641,-4.770861626,7.046380043,3.884481668,2.154258966,-0.045989912,2
28_m4a_012_begin_6.055_end_7.359999999999999.wav,0.586646438,0.005129142,1467.401696,1594.400872,2876.94927,0.073344984,-431.3164368,166.3063202,-51.57987976,51.93525314,-35.99092484,33.62119675,2.373053551,28.45941734,-14.20590591,4.080223083,6.719938755,-0.799954891,20.49784851,-6.587072372,9.544779778,-8.426423073,12.25353622,0.76265502,3.052890539,1.678844571,2
28_m4a_013_1_begin_9.535_end_10.735.wav,0.59783119,0.005372241,1291.9923,1537.892145,2622.495681,0.049447867,-443.5220337,170.4263763,-43.4246788,45.28771973,-31.40595627,33.18240356,1.285280466,24.02421188,-9.414813995,1.880867243,4.839140892,3.146569967,17.70436096,-4.118587971,8.602642059,-10.27374077,14.67638588,1.548252583,1.776581526,0.212385729,2
28_m4a_013_begin_7.359999999999999_end_9.535.wav,0.649795055,0.005864202,1005.64595,1383.353219,1984.32312,0.034327916,-474.8382263,176.7242737,-27.79133797,42.49755478,-21.08810616,29.11202621,4.396882057,22.81418228,-4.179687977,2.801419497,6.755531311,6.1366992,17.65319824,-3.160129309,9.374666214,-4.069104195,13.2713232,2.620781422,3.224796295,1.466632962,2
28_m4a_014_1_begin_11.274999999999999_end_12.264999999999999.wav,0.535376251,0.006929,902.1616718,1391.736076,1858.115121,0.018974836,-478.2917786,174.3184357,-19.79502869,46.62226105,-13.94611454,22.85972977,-3.914095163,19.66272926,1.425753236,4.968446732,6.178765774,3.623672247,14.31551933,-3.552642822,8.070823669,-3.308357,9.410622597,0.155116364,1.777996898,1.670319319,2
28_m4a_014_begin_10.735_end_11.274999999999999.wav,0.556677997,0.007404935,1294.920162,1568.937692,2649.92981,0.04675293,-433.3028564,163.8283386,-38.30378723,51.88963699,-28.48094177,31.78034019,1.186524272,24.68540955,-9.883580208,4.016425133,7.759568691,1.160982728,21.36668396,-5.943714142,9.348034859,-5.738983631,10.20261574,-0.285106897,0.421065331,2.899250031,2
29_m4a_000_begin_0_end_0.99.wav,0.608072221,0.043520186,409.4539563,864.1507876,539.5820085,0.013637809,-406.9934692,184.4664917,44.89294052,70.37683868,21.38534927,18.55038452,-3.399887323,9.69237709,1.427315474,0.287850589,1.596004367,-3.978360891,-0.949869275,-4.149856091,1.808397532,-7.31139946,2.683233976,-3.454500675,-2.240119696,0.004874861,2
29_m4a_001_begin_0.99_end_1.9649999999999999.wav,0.58969599,0.058818884,313.2303568,681.2702626,373.4985352,0.012300037,-411.553772,200.0094147,63.09548187,68.33222961,22.58031464,18.307127,-8.250512123,7.352803707,1.686604857,-0.947142005,0.423783064,-1.31245625,-0.075875111,-5.202428341,2.479422092,-5.624166012,1.185911298,-5.314463139,-1.0376966,0.595645726,2
29_m4a_002_begin_1.9649999999999999_end_3.3449999999999998.wav,0.577701211,0.093891002,301.4901153,493.081894,450.402832,0.016520182,-383.7894592,231.6760712,85.38756561,47.52994537,10.97179222,-0.993067324,-8.739608765,2.491832972,1.570836306,-2.917528391,1.203161716,1.609973073,-0.587885737,-2.699468851,-3.063333035,-5.196523666,-0.349433094,-4.175341606,-1.3754493,-0.520858109,2
29_m4a_003_begin_3.3449999999999998_end_4.71.wav,0.590587795,0.076840229,316.9179808,564.0099456,471.7231363,0.015269134,-391.5750427,226.3851776,68.26756287,55.32510757,14.08088207,4.545763016,-9.605809212,5.045011044,5.223997593,0.357999653,2.528111935,0.18904002,-1.863138437,-5.063630581,-0.345866323,-2.143007994,1.594773769,-5.087972164,-0.850944281,0.131884024,2
29_m4a_004_begin_4.71_end_6.0600000000000005.wav,0.582358122,0.074143723,339.3634848,640.7488112,457.489324,0.015451205,-381.6409912,214.117218,66.77033997,56.9774437,12.57705975,6.288145065,-7.50868082,5.482184887,3.976289511,-0.498826116,-0.979338288,1.499100804,3.269354582,-5.768166065,0.586018205,-3.506581545,0.026207391,-3.756395817,-1.7552737,-0.34889859,2
29_m4a_005_begin_6.0600000000000005_end_7.5.wav,0.579797268,0.096404836,356.2708352,568.3522963,527.5634766,0.018926711,-349.4315186,238.4074707,66.20024109,40.37352371,-2.400336742,2.4676826,-3.195760965,4.075730801,0.353514284,-0.514522314,-2.074046612,-2.137520313,0.407407433,-4.766945362,-2.414458752,-7.661193371,0.124374598,-5.465341568,1.88851428,0.859483659,2
29_m4a_006_begin_7.5_end_8.879999999999999.wav,0.558174312,0.079536654,387.8037493,758.0702772,477.6782227,0.016015625,-364.8434753,206.3166809,62.34687424,59.51982117,11.87054634,12.26228714,-11.49753666,7.252529621,4.013038158,0.601503015,1.465581179,-2.751697063,-1.381174684,-4.597257137,0.648592651,-6.41140604,1.347130537,-7.077925682,-3.359849691,1.392190337,2
29_m4a_007_begin_8.879999999999999_end_10.215.wav,0.591037512,0.103030279,403.7105237,697.774093,568.031048,0.018335803,-322.5409241,231.3899078,56.844841,27.52250671,3.761607885,18.67746353,-6.342423916,2.260813236,-6.988060474,3.723949194,-1.473122478,-4.087260723,1.73243022,-4.882874012,0.33914426,-5.127335548,0.364295512,-11.14702415,1.087766647,-0.731746018,2
29_m4a_008_begin_10.215_end_11.475.wav,0.557514071,0.078741834,362.4752824,670.4954684,474.7092507,0.017649148,-369.181427,224.0600891,68.18039703,41.53310013,8.090437889,8.802272797,-7.076874733,8.074338913,-2.943175554,0.348063946,-5.824464321,-0.312427789,0.068048805,-5.687743187,0.655347526,-8.766854286,2.400589705,-7.897536755,-0.229149058,-1.933136702,2
29_m4a_009_begin_11.475_end_12.705.wav,0.557785153,0.098216414,345.6516235,481.2687183,528.9854805,0.020203788,-356.5029602,252.3325043,67.40398407,30.66423225,-0.924849749,-1.74596417,-1.214010239,0.75573653,-1.021091461,-1.148096442,-1.672338724,-4.368505001,-1.788528204,-2.34460783,-2.66642499,-4.586808205,-2.383728266,-6.009552479,-0.999602258,-0.771280587,2
29_m4a_010_begin_12.705_end_13.83.wav,0.58318907,0.089294009,475.9004463,816.3519024,613.0371094,0.022152025,-312.2810364,228.2726135,43.12954712,35.95311356,-9.047148705,19.61904907,-12.18719387,6.664016247,-10.45941257,-0.83753407,-3.770347118,-6.088319778,0.100291312,-9.472817421,1.514877796,-10.7945137,1.418382645,-11.60500526,2.587787151,-0.287856221,2
29_m4a_011_begin_13.83_end_14.94.wav,0.56474632,0.058451008,348.4663345,684.1515991,428.1967163,0.015930176,-392.3872375,209.7363281,54.56378174,65.7334671,10.41130543,9.664431572,-6.972293854,8.07823658,3.727448702,0.287899941,-3.822151899,-5.454617023,0.219010815,-8.716322899,-0.400230914,-3.194863558,-0.388826936,-7.891422272,-0.629346192,-1.484493256,2
2_m4a_000_begin_0_end_0.57.wav,0.164991334,0.015394405,3052.21072,1721.549442,4381.145508,0.329941406,-397.3475647,150.4114227,-69.83740997,107.8437958,-58.75135422,35.57409286,28.85056114,-35.96080399,45.59610748,-8.070199013,-13.55772686,16.52136993,-5.308729172,7.276010513,0.583534956,-0.289372265,-3.913416862,1.293600321,2.698798418,-8.827965736,1
2_m4a_001_begin_0.57_end_1.065.wav,0.146931052,0.018038422,3068.945087,1725.344237,4314.960272,0.341175426,-390.6140747,142.9949036,-57.29743576,98.38207245,-53.67892075,35.61279678,26.32210159,-35.76076126,45.63677216,-8.140674591,-16.18852425,17.11913872,-1.575315356,3.260431051,1.970954895,-0.247344509,-5.165474892,7.392699718,0.316765219,-5.872912884,1
2_m4a_002_begin_1.065_end_1.71.wav,0.219510168,0.013254578,3058.029009,1740.714372,4486.981201,0.321602958,-396.6135559,150.8200989,-76.47841644,109.4973984,-57.91101456,38.42786407,25.59643555,-36.46990585,49.30167007,-13.54234505,-9.59615612,15.00358391,-0.215424374,7.513474464,-6.035342693,5.091297626,-6.059733391,-1.702517748,2.165313005,-6.93057251,1
2_m4a_003_begin_1.71_end_2.28.wav,0.234229133,0.013750577,2941.629803,1741.586149,4372.101563,0.306660156,-397.8658447,152.4388428,-71.55664825,106.0674515,-51.92098999,34.46747589,25.19380379,-33.96326828,48.91164398,-6.95714283,-15.66568089,21.61639595,-4.432153225,2.077889919,1.145298123,2.108604193,-4.965236187,-2.428563118,8.824497223,-11.0328846,1
2_m4a_004_begin_2.28_end_2.88.wav,0.165658206,0.016131306,2976.347073,1741.084599,4291.733023,0.336688702,-402.7850037,148.0339355,-63.45318985,97.08102417,-48.19314194,35.48571396,27.71321869,-32.89502335,43.4037323,-1.603945494,-22.16369247,29.15777206,-6.121281147,5.193540573,8.65000248,-5.113444805,1.116030455,-7.451359272,9.671110153,-13.25852585,1
2_m4a_005_begin_2.88_end_3.1799999999999997.wav,0.15905942,0.015475774,3089.609091,1696.185808,4347.222431,0.325646034,-398.0110779,144.5457764,-67.13788605,98.22608948,-52.6099472,33.15367889,30.28558731,-32.0480423,37.29263306,3.025495768,-25.35214615,25.35098076,-8.494579315,3.742589474,8.788633347,-10.35701466,8.372801781,-9.187116623,8.451094627,-5.742503643,1
2_m4a_006_begin_3.1799999999999997_end_3.42.wav,0.165961802,0.014778325,2976.033788,1750.098755,4288.043768,0.321555398,-404.3224487,144.702774,-60.30230713,85.43179321,-40.79554749,37.1149292,16.77198601,-25.74861908,42.17893982,0.322863847,-30.34719276,36.6912117,-11.01188946,-7.214318752,18.47275352,-14.38995647,2.299397707,-4.542670727,9.022787094,-11.1706028,1
2_m4a_007_begin_3.42_end_3.705.wav,0.210106537,0.012425448,2756.503795,1822.839972,4298.358624,0.298790565,-413.2451782,151.9395905,-61.27872467,92.08719635,-43.481987,42.61854935,12.36773682,-22.055336,43.08597183,-2.313651562,-21.41076851,30.57893944,-7.626572132,-5.673891544,18.18045235,-8.279702187,-0.814883113,-1.022256374,7.913059711,-15.30414677,1
2_m4a_008_begin_3.705_end_3.855.wav,0.175036818,0.01430244,2798.408101,1793.227367,4152.832031,0.298549107,-413.9521179,148.0441437,-50.46201324,84.9699173,-37.22845459,36.04415512,24.95822144,-25.61051941,41.96686554,0.333676487,-29.79496956,27.16744614,-8.138189316,-8.601855278,20.19731712,-9.943847656,-5.85746479,2.911212444,3.631870747,-7.445919514,1
2_m4a_009_begin_3.855_end_3.975.wav,0.149848863,0.015087314,2982.996149,1702.363846,4220.507813,0.271321615,-426.961792,154.6296844,-62.91268921,95.46041107,-47.3224678,34.71780014,22.18637276,-27.76024628,44.18754959,-1.737667084,-21.80363274,29.56521416,-5.423879147,-5.86532402,15.69391632,-10.65260029,-4.431630135,5.477957249,1.592080474,-8.575819969,1
2_m4a_010_begin_3.975_end_4.0600000000000005.wav,0.154916301,0.016573187,3080.303731,1733.133872,4190.899658,0.257202148,-404.6828308,125.2662201,-38.58670044,88.80882263,-44.44957733,37.89778137,14.80313683,-26.13173294,29.12249374,4.965814114,-22.16610718,26.35340309,-1.297499657,-8.726016045,22.14144325,-7.401740074,0.377042413,6.228340626,4.689934731,-5.077338219,1
2_m4a_011_begin_4.0600000000000005_end_4.300000000000001.wav,0.174458906,0.01414426,2912.308904,1746.276181,4238.125888,0.299627131,-426.7362976,150.980484,-61.1067009,95.69714355,-41.1945076,35.33953476,18.88329887,-30.08595085,42.70110321,-4.364574909,-23.14107323,30.19376755,-7.471070766,-6.017447948,19.00235939,-7.249180317,-4.043513775,5.356938839,8.009731293,-8.742434502,1
2_m4a_012_begin_4.300000000000001_end_4.4350000000000005.wav,0.162484467,0.016997309,2889.20192,1812.149666,4163.085938,0.292317708,-404.9139709,136.7012634,-44.43750381,84.26405334,-32.9148941,36.133358,29.84221649,-25.29540062,42.78132248,0.557459533,-23.0656147,27.62451172,-3.487586975,-4.439814091,17.84836006,-8.989887238,-8.072442055,7.468889713,1.103301406,-7.564166546,1
2_m4a_013_begin_4.4350000000000005_end_4.525.wav,0.162218377,0.01628243,2874.102429,1789.872186,4158.599854,0.260620117,-407.9971924,135.1891174,-44.20692825,93.43421936,-38.95934296,35.54099655,17.33638191,-22.21552086,40.89730072,10.61767101,-17.0705719,26.38284302,-5.608678818,-9.043271065,19.27732849,-6.724420547,-7.361021042,8.355456352,5.017322063,-3.091655254,1
2_m4a_014_begin_4.525_end_4.78.wav,0.257744014,0.012652203,2897.506812,1890.41553,4558.187589,0.270685369,-403.8453064,143.5415649,-58.64801407,98.41620636,-45.63682938,40.4911232,12.21206379,-19.04814911,47.60039902,-14.4811945,-8.058588028,19.69491577,-6.393716812,-1.811458468,8.552239418,2.377301693,-10.20829296,11.62650204,5.7986269,-12.02847195,1
3(1)_m4a_000_begin_0_end_0.315.wav,0.596087813,0.01889642,1878.092318,1974.451794,4749.609375,0.102120536,-295.9633789,166.1667633,-40.75336838,30.90672684,-85.78578949,67.86591339,-9.260978699,22.49519157,-1.58530724,-2.535112858,1.186436296,-18.7556572,23.93772697,-18.79472542,-4.37212038,-11.91686058,9.568353653,-2.132084608,-4.528057098,-7.249880791,1
3(1)_m4a_001_begin_0.315_end_0.8999999999999999.wav,0.424296021,0.018900637,1818.217785,1888.892686,4008.902682,0.098050631,-318.7472229,159.7308502,-29.15139961,19.34349823,-95.78260803,59.49951172,11.60696411,24.04887772,-12.25223637,9.502458572,-14.16136646,-4.936899662,30.06478119,-26.81808662,7.564178944,-11.19962883,3.915581226,-3.74433136,-0.517349899,-9.261144638,1
3(1)_m4a_002_begin_0.8999999999999999_end_1.275.wav,0.31619972,0.017967494,2994.676785,2631.200151,6515.060604,0.104664522,-331.4764099,109.5950623,-15.84657383,39.00271606,-65.41637421,69.65517426,-14.31521416,21.83254623,-6.314918518,30.47302628,-11.1868248,6.737405777,20.96409988,-35.03762817,21.71412277,-27.92577934,3.203018904,-1.57766521,-4.546269894,-8.077795982,1
3(1)_m4a_003_begin_1.275_end_1.38.wav,0.385146081,0.018334741,1726.033485,2092.587717,4280.800781,0.047265625,-340.2398376,143.5379486,-6.544827461,9.948404312,-68.00073242,58.52979279,7.636381626,20.91627121,-0.866751492,10.57802296,-17.01709557,2.557125807,10.9738369,-26.94591713,15.68859291,-13.57032204,5.816514969,2.951414347,-6.146764278,-8.937036514,1
3(1)_m4a_004_begin_1.38_end_1.47.wav,0.293287158,0.020800469,2708.142982,2574.044953,6346.911621,0.057739258,-320.2857666,107.4537354,-11.73930359,27.01918793,-61.10871124,63.98616791,-4.090010166,15.75817871,0.664291859,34.72197723,-6.318809032,6.012127399,16.5443573,-24.97751236,26.05776787,-21.52846909,3.298186064,1.680927396,-2.867635965,-3.105617285,1
3(1)_m4a_005_begin_1.47_end_1.65.wav,0.277316064,0.019550849,2696.906795,2617.904294,6466.690063,0.043579102,-345.2151489,105.3858795,-12.17254066,43.79495239,-50.97930908,63.53382111,-13.13702774,14.84246635,-8.003022194,40.50470734,-7.061640739,1.474426031,26.53543472,-27.73645401,14.64377308,-21.92335701,3.224317551,-2.550848246,-2.22683382,-5.193142891,1
